suite	relpath	observed	expected	adjudication	basis
Cores-VeeR-EL2	design/el2_veer_lockstep.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/el2_veer_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/exu/el2_exu.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/exu/el2_exu_alu_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/exu/el2_exu_div_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/exu/el2_exu_mul_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/ifu/el2_ifu.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/ifu/el2_ifu_aln_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/ifu/el2_ifu_bp_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/ifu/el2_ifu_compress_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/ifu/el2_ifu_ic_mem.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/ifu/el2_ifu_iccm_mem.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/ifu/el2_ifu_ifc_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/ifu/el2_ifu_mem_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/ifu/el2_ifu_tb_memread.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/include/el2_dec_csr_equ_m.svh	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/include/el2_dec_csr_equ_mu.svh	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/include/el2_def.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lib/ahb_to_axi4.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lib/axi4_to_ahb.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lib/beh_lib.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lib/el2_lib.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lib/el2_mem_if.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lib/el2_regfile_if.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lib/mem_lib.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_addrcheck.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_bus_buffer.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_bus_intf.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_clkdomain.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_dccm_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_dccm_mem.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_ecc.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_lsc_ctl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_stbuf.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	design/lsu/el2_lsu_trigger.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/ahb_lite_2to1_mux.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/ahb_lsu_dma_bridge.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/ahb_sif.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi4_mux/arbiter.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi4_mux/axi_crossbar.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi4_mux/axi_crossbar_addr.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi4_mux/axi_crossbar_rd.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi4_mux/axi_crossbar_wr.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi4_mux/axi_crossbar_wrap_2x1.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi4_mux/axi_register_rd.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi4_mux/axi_register_wr.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi4_mux/priority_encoder.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/axi_lsu_dma_bridge.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/icache_macros.svh	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/jtagdpi/jtagdpi.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/tb_top.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/tb_top_pkg.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/user_cells.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_agent.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_base_test.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_driver.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_interface.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_memtest.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_monitor.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_scoreboard.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_sequence.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_sequencer.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/dccm_transaction_sequence_item.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/uvm/mem/hdl/tbench_top.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	testbench/veer_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	tools/riscv-dv/riscv_core_setting.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	tools/riscv-dv/user_extension.svh	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	tools/riscv-dv/veer_directed_instr_lib.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/dccm/el2_lsu_dccm_mem_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/dcls/el2_veer_lockstep_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/dec/el2_dec_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/dec_ib/el2_dec_ib_ctl_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/dec_tl/el2_dec_trigger_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/dec_tlu_ctl/el2_tlu_ctl_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/dmi/dmi_test_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/exu_alu/el2_exu_alu_ctl_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/exu_div/el2_exu_div_ctl_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/exu_mul/el2_exu_mul_ctl_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/iccm/el2_ifu_iccm_mem_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/ifu_mem_ctl/el2_ifu_mem_ctl_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/lib_ahb_to_axi4/ahb_to_axi4_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/lsu_tl/el2_lsu_trigger_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/pmp/el2_pmp_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
Cores-VeeR-EL2	verification/block/pmp_random/el2_pmp_wrapper.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/8086-SSE/HardFloat_specialize.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/ARM-VFPv2/HardFloat_specialize.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/HardFloat_primitives.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/HardFloat_rawFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/RISCV/HardFloat_specialize.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/addRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/compareRecFN.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/divSqrtRecFN_small.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/fNToRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/iNToRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/isSigNaNRecFN.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/mulAddRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/mulRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/recFNToFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/recFNToIN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/source/recFNToRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/addRecFN_spec.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/compareRecFN_spec.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/divSqrtRecFN_small_spec.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/fNToRecFN_spec.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/iNToRecFN_spec.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/mulAddRecFN_spec.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/mulRecFN_spec.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/recFNToFN_spec.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/recFNToIN_spec.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/recFNToRecFN_spec.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/sameRecFN.v	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_addRecFN_add.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_addRecFN_sub.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_compareRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_divSqrtRecFN_small_div.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_divSqrtRecFN_small_sqrt.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_iNToRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_mulAddRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_mulAddRecFN_add.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_mulAddRecFN_mul.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_mulRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_recFNToFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_recFNToIN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	dep/hardfloat/test/source/test_recFNToRecFN.v	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_alu.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_apb_interconnect.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_axi_or_tracker.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_bit_sync.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_bus_perf.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_cache_block_fetcher.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_cache_blocks.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_cache_flusher.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_cache_io_fetcher.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_cache_memctrl.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_cache_ooo_mgt.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_cache_prefetcher.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_cache_pusher.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_checkers.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_clint.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_control.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_control_h.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_csr.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_dcache.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_debug_h.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_decoder.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_div.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_gpios.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_h.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_icache.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_io_subsystem.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_m_ext.sv	fail	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
friscv	rtl/friscv_mem_router.sv	pass	chained_only	deferred:chained_only	design corpus parsed in isolation - honest adjudication needs include/define chaining (leaf .4)
